minute,detection_level,merchant,provider,payment_method,country,issuing_bank,weekday,hour,attempts,approvals,declines,approval_rate,dominant_decline_code,injected_incident_id,injected_records,injected_share,incident_ids,window_minutes,window_usable,window_strategy,detected,detection_status,expected_approval_rate,approval_rate_drop,z_score,severity,baseline_level,historical_attempts,reason
2026-08-31 10:00:00,L5_PROVIDER_METHOD_COUNTRY,,Stripe,wallet,BR,,0,10,55,52,3,0.9454545454545454,SUSPECTED_FRAUD,,0,0.0,,1,True,fast_1m,False,normal,0.9090909090909092,-0.036363636363636265,-0.9380831519646837,,L5_PROVIDER_METHOD_COUNTRY,165.0,Observed drop is within normal variation.
2026-08-31 10:00:00,L5_PROVIDER_METHOD_COUNTRY,,Stripe,wallet,CO,,0,10,42,37,5,0.8809523809523809,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,normal,0.9106145251396648,0.029662144187283856,0.6737928906422124,,L5_PROVIDER_METHOD_COUNTRY,179.0,Observed drop is within normal variation.
2026-08-31 10:00:00,L5_PROVIDER_METHOD_COUNTRY,,Stripe,wallet,MX,,0,10,37,33,4,0.8918918918918919,INVALID_CARD,,0,0.0,,1,True,fast_1m,False,normal,0.9025974025974026,0.010705510705510735,0.21962205116096103,,L5_PROVIDER_METHOD_COUNTRY,154.0,Observed drop is within normal variation.
2026-08-31 10:00:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,PIX,BR,,0,10,36,35,1,0.9722222222222222,INVALID_CARD,,0,0.0,,1,True,fast_1m,False,normal,0.9567901234567902,-0.015432098765432056,-0.4553825555391861,,L5_PROVIDER_METHOD_COUNTRY,162.0,Observed drop is within normal variation.
2026-08-31 10:00:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,PSE,CO,,0,10,42,38,4,0.9047619047619048,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m,False,normal,0.875,-0.029761904761904767,-0.5832118435198044,,L5_PROVIDER_METHOD_COUNTRY,144.0,Observed drop is within normal variation.
2026-08-31 10:00:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,card,BR,,0,10,44,38,6,0.8636363636363636,INVALID_CARD,,0,0.0,,1,True,fast_1m,False,normal,0.8606060606060606,-0.00303030303030305,-0.05803476796466788,,L5_PROVIDER_METHOD_COUNTRY,165.0,Observed drop is within normal variation.
2026-08-31 10:00:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,card,CO,,0,10,37,32,5,0.8648648648648649,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,normal,0.8734177215189873,0.00855285665412242,0.15646406214166875,,L5_PROVIDER_METHOD_COUNTRY,158.0,Observed drop is within normal variation.
2026-08-31 10:00:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,card,MX,,0,10,46,36,10,0.782608695652174,INVALID_CARD,,0,0.0,,1,True,fast_1m,True,confirmed_anomaly,0.902439024390244,0.11983032873807009,2.7390418354350197,medium,L5_PROVIDER_METHOD_COUNTRY,164.0,Approval rate is meaningfully below the historical baseline.
2026-08-31 10:00:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,cash_in_store,MX,,0,10,44,36,8,0.8181818181818182,INVALID_CARD,,0,0.0,,1,True,fast_1m,False,normal,0.8280254777070064,0.009843659525188175,0.17303303135652992,,L5_PROVIDER_METHOD_COUNTRY,157.0,Observed drop is within normal variation.
2026-08-31 10:00:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,BR,,0,10,50,44,6,0.88,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,normal,0.9261363636363636,0.04613636363636364,1.247313299536853,,L5_PROVIDER_METHOD_COUNTRY,176.0,Observed drop is within normal variation.
2026-08-31 10:00:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,CO,,0,10,52,46,6,0.8846153846153846,SUSPECTED_FRAUD,,0,0.0,,1,True,fast_1m,False,normal,0.9133333333333332,0.028717948717948638,0.7360619820328994,,L5_PROVIDER_METHOD_COUNTRY,150.0,Observed drop is within normal variation.
2026-08-31 10:00:00,L5_PROVIDER_METHOD_COUNTRY,,dLocal,wallet,MX,,0,10,44,41,3,0.9318181818181818,SUSPECTED_FRAUD,,0,0.0,,1,True,fast_1m,False,normal,0.9176470588235294,-0.014171122994652396,-0.34194260033628704,,L5_PROVIDER_METHOD_COUNTRY,170.0,Observed drop is within normal variation.
2026-08-31 10:00:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,BR,Banco do Brasil,0,10,13,11,2,0.8461538461538461,INVALID_CARD,,0,0.0,,5,False,insufficient_data,False,insufficient_data,,,,,,,Insufficient live transaction volume.
2026-08-31 10:00:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,BR,Bradesco,0,10,8,8,0,1.0,,,0,0.0,,5,False,insufficient_data,False,insufficient_data,,,,,,,Insufficient live transaction volume.
2026-08-31 10:00:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,BR,Itau,0,10,12,11,1,0.9166666666666666,INVALID_CARD,,0,0.0,,5,False,insufficient_data,False,insufficient_data,,,,,,,Insufficient live transaction volume.
2026-08-31 10:00:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,BR,Nubank,0,10,12,11,1,0.9166666666666666,SUSPECTED_FRAUD,,0,0.0,,5,False,insufficient_data,False,insufficient_data,,,,,,,Insufficient live transaction volume.
2026-08-31 10:00:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,BR,,0,10,105,98,7,0.9333333333333332,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,normal,0.9304347826086956,-0.0028985507246377384,-0.11674452230874519,,L6_MERCHANT_BANK_COUNTRY,345.0,Observed drop is within normal variation.
2026-08-31 10:00:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,CO,Banco de Bogota,0,10,18,16,2,0.8888888888888888,DO_NOT_HONOR,,0,0.0,,5,False,insufficient_data,False,insufficient_data,,,,,,,Insufficient live transaction volume.
2026-08-31 10:00:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,CO,Bancolombia,0,10,14,12,2,0.8571428571428571,INVALID_CARD,,0,0.0,,5,False,insufficient_data,False,insufficient_data,,,,,,,Insufficient live transaction volume.
2026-08-31 10:00:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,CO,Davivienda,0,10,9,8,1,0.8888888888888888,INVALID_CARD,,0,0.0,,5,False,insufficient_data,False,insufficient_data,,,,,,,Insufficient live transaction volume.
2026-08-31 10:00:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,CO,,0,10,97,89,8,0.9175257731958762,INSUFFICIENT_FUNDS,,0,0.0,,1,True,fast_1m,False,normal,0.9006211180124224,-0.016904655183453854,-0.5565114027077598,,L6_MERCHANT_BANK_COUNTRY,322.0,Observed drop is within normal variation.
2026-08-31 10:00:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,MX,BBVA,0,10,15,15,0,1.0,,,0,0.0,,5,False,insufficient_data,False,insufficient_data,,,,,,,Insufficient live transaction volume.
2026-08-31 10:00:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,MX,Banorte,0,10,10,9,1,0.9,SUSPECTED_FRAUD,,0,0.0,,5,False,insufficient_data,False,insufficient_data,,,,,,,Insufficient live transaction volume.
2026-08-31 10:00:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,MX,Citibanamex,0,10,11,9,2,0.8181818181818182,INSUFFICIENT_FUNDS,,0,0.0,,5,False,insufficient_data,False,insufficient_data,,,,,,,Insufficient live transaction volume.
2026-08-31 10:00:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,MX,Santander,0,10,8,8,0,1.0,,,0,0.0,,5,False,insufficient_data,False,insufficient_data,,,,,,,Insufficient live transaction volume.
2026-08-31 10:00:00,L6_MERCHANT_BANK_COUNTRY,Merchant_A,,,MX,,0,10,84,72,12,0.8571428571428571,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,normal,0.8876080691642652,0.03046521202140806,0.8840272677217839,,L6_MERCHANT_BANK_COUNTRY,347.0,Observed drop is within normal variation.
2026-08-31 10:00:00,L6_MERCHANT_BANK_COUNTRY,Merchant_B,,,BR,Banco do Brasil,0,10,9,9,0,1.0,,,0,0.0,,5,False,insufficient_data,False,insufficient_data,,,,,,,Insufficient live transaction volume.
2026-08-31 10:00:00,L6_MERCHANT_BANK_COUNTRY,Merchant_B,,,BR,Bradesco,0,10,10,10,0,1.0,,,0,0.0,,5,False,insufficient_data,False,insufficient_data,,,,,,,Insufficient live transaction volume.
2026-08-31 10:00:00,L6_MERCHANT_BANK_COUNTRY,Merchant_B,,,BR,Itau,0,10,9,8,1,0.8888888888888888,INVALID_CARD,,0,0.0,,5,False,insufficient_data,False,insufficient_data,,,,,,,Insufficient live transaction volume.
2026-08-31 10:00:00,L6_MERCHANT_BANK_COUNTRY,Merchant_B,,,BR,Nubank,0,10,19,17,2,0.8947368421052632,INVALID_CARD,,0,0.0,,5,False,insufficient_data,False,insufficient_data,,,,,,,Insufficient live transaction volume.
2026-08-31 10:00:00,L6_MERCHANT_BANK_COUNTRY,Merchant_B,,,BR,,0,10,87,81,6,0.9310344827586208,DO_NOT_HONOR,,0,0.0,,1,True,fast_1m,False,normal,0.935672514619883,0.004638031861262326,0.17633281086651859,,L6_MERCHANT_BANK_COUNTRY,342.0,Observed drop is within normal variation.
2026-08-31 10:00:00,L6_MERCHANT_BANK_COUNTRY,Merchant_B,,,CO,Banco de Bogota,0,10,13,11,2,0.8461538461538461,INSUFFICIENT_FUNDS,,0,0.0,,5,False,insufficient_data,False,insufficient_data,,,,,,,Insufficient live transaction volume.
2026-08-31 10:00:00,L6_MERCHANT_BANK_COUNTRY,Merchant_B,,,CO,Bancolombia,0,10,16,15,1,0.9375,DO_NOT_HONOR,,0,0.0,,5,False,insufficient_data,False,insufficient_data,,,,,,,Insufficient live transaction volume.
